algorithm,budget,coverage,cost_per_coverage,time
bad_greedy,360,42,8.45238,0
k=1,360,54,6.59259,666
k=2,360,54,6.59259,19394
dynamic,360,60,5.8,18718
greedy,360,60,5.93333,12
random,360,47,7.6383,0
bad_greedy,360,53,6.37736,0
k=1,360,60,5.93333,639
k=2,360,60,5.93333,19372
dynamic,360,57,6.29825,8346
greedy,360,55,6.27273,12
random,360,45,7.93333,0
bad_greedy,360,42,8.07143,0
k=1,360,55,6.27273,672
k=2,360,55,6.27273,22801
dynamic,360,59,5.98305,4618
greedy,360,59,5.76271,12
random,360,42,8.57143,0
bad_greedy,360,40,8.45,0
k=1,360,59,5.72881,718
k=2,360,59,5.72881,20470
dynamic,360,55,6.52727,2137
greedy,360,54,6.2963,10
random,360,38,9.47368,0
bad_greedy,360,41,8.53659,0
k=1,360,54,6.2963,574
k=2,360,54,6.2963,17571
dynamic,600,60,9.78333,425
greedy,600,60,8.5,11
random,600,45,13.3333,0
bad_greedy,600,43,13.6279,0
k=1,600,60,8.46667,646
k=2,600,60,8.46667,20124
dynamic,600,59,10.1356,1334
greedy,600,59,10.1017,14
random,600,48,12.5,0
bad_greedy,600,47,12.7021,0
k=1,600,59,10.0678,789
k=2,600,59,10.0678,24444
dynamic,600,60,7.2,3705
greedy,600,60,7.53333,12
random,600,47,12.766,0
bad_greedy,600,51,11.2549,0
k=1,600,60,7.53333,801
k=2,600,60,7.53333,21606
dynamic,600,60,10,16262
greedy,600,60,8.78333,14
random,600,40,14.95,0
bad_greedy,600,51,11.4314,0
k=1,600,60,8.7,695
k=2,600,60,8.7,21240
dynamic,600,60,9.68333,2834
greedy,600,60,9,12
random,600,53,11.3208,0
bad_greedy,600,51,11.6275,0
k=1,600,60,9,692
k=2,600,60,9,21377
dynamic,600,60,9.98333,14432
greedy,600,60,9.6,13
random,600,53,11.3019,0
bad_greedy,600,46,12.3696,0
k=1,600,60,9.2,713
k=2,600,60,9.2,21635
dynamic,600,60,9.85,1817
greedy,600,60,8.83333,12
random,600,45,13.3111,0
bad_greedy,600,48,11.8958,0
k=1,600,60,8.78333,725
k=2,600,60,8.78333,21201
dynamic,600,60,9.48333,5202
greedy,600,60,7.9,11
random,600,44,13.6136,0
bad_greedy,600,45,12.8889,0
k=1,600,60,7.9,637
k=2,600,60,7.9,19285
dynamic,600,60,10,6602
greedy,600,60,9.03333,10
random,600,54,11.0741,0
bad_greedy,600,51,11.3725,0
k=1,600,60,9.03333,607
k=2,600,60,9.03333,19058
dynamic,600,60,9.93333,5763
greedy,600,59,9.40678,11
random,600,44,13.6364,0
bad_greedy,600,44,13.5227,0
k=1,600,59,9.40678,657
k=2,600,59,9.40678,19886
dynamic,560,60,9.31667,1043
greedy,560,59,8.67797,12
random,560,49,11.4286,0
bad_greedy,560,43,12.7209,0
k=1,560,59,8.67797,681
k=2,560,59,8.67797,22025
dynamic,560,59,9.49153,1230
greedy,560,59,9.45763,11
random,560,51,10.9804,0
bad_greedy,560,47,11.6383,0
k=1,560,59,9.45763,631
k=2,560,59,9.45763,19669
dynamic,560,60,7.81667,823
greedy,560,60,6.81667,11
random,560,45,12.4444,0
bad_greedy,560,46,11.8696,0
k=1,560,60,6.8,611
k=2,560,60,6.8,17736
dynamic,560,60,8.15,620
greedy,560,60,5.31667,10
random,560,47,11.8936,0
bad_greedy,560,48,11.1667,0
k=1,560,60,5.31667,558
k=2,560,60,5.31667,15825
dynamic,560,60,9.28333,2533
greedy,560,60,8.06667,12
random,560,52,10.7308,0
bad_greedy,560,49,11.2245,0
k=1,560,60,8,656
k=2,560,60,8,19811
dynamic,240,51,4.62745,1242
greedy,240,49,4.57143,10
random,240,26,9.23077,0
bad_greedy,240,41,5.70732,0
k=1,240,50,4.7,659
k=2,240,50,4.7,19124
dynamic,240,54,4.42593,938
greedy,240,53,4.18868,9
random,240,40,5.925,0
bad_greedy,240,37,6.32432,0
k=1,240,53,4.11321,523
k=2,240,53,4.11321,15035
dynamic,240,55,4.36364,1267
greedy,240,55,4.36364,11
random,240,31,7.64516,0
bad_greedy,240,38,6.15789,0
k=1,240,55,4.29091,649
k=2,240,55,4.29091,18995
dynamic,240,52,4.61538,666
greedy,240,51,4.35294,11
random,240,26,9.23077,0
bad_greedy,240,43,5.53488,0
k=1,240,51,4.27451,638
k=2,240,51,4.27451,18894
dynamic,240,50,4.78,636
greedy,240,50,4.56,10
random,240,31,7.70968,0
bad_greedy,240,39,5.76923,0
k=1,240,50,4.5,644
k=2,240,50,4.48,18753
dynamic,240,49,4.89796,511
greedy,240,48,4.6875,10
random,240,33,7.18182,0
bad_greedy,240,37,5.97297,0
k=1,240,48,4.6875,610
k=2,240,48,4.6875,18317
dynamic,240,52,4.61538,4179
greedy,240,51,4.47059,11
random,240,26,9.11538,0
bad_greedy,240,43,5.55814,0
k=1,240,51,4.47059,651
k=2,240,51,4.47059,19924
dynamic,240,54,4.44444,2025
greedy,240,53,4.18868,10
random,240,31,7.74194,0
bad_greedy,240,43,5.44186,0
k=1,240,53,4.13208,592
k=2,240,53,4.13208,17950
dynamic,240,53,4.5283,1986
greedy,240,52,4.40385,11
random,240,32,7.5,0
bad_greedy,240,45,5.22222,0
k=1,240,52,4.40385,665
k=2,240,52,4.40385,19450
dynamic,240,55,4.36364,599
greedy,240,53,4.07547,9
random,240,29,8.17241,0
bad_greedy,240,42,5.42857,0
k=1,240,53,4.07547,561
k=2,240,53,4.07547,17218
dynamic,440,55,7.98182,438
greedy,440,55,7.90909,13
random,440,42,10.4762,0
bad_greedy,440,37,11.2432,0
k=1,440,55,7.90909,690
k=2,440,55,7.90909,20394
dynamic,440,58,7.56897,5075
greedy,440,58,6.94828,11
random,440,30,14.6667,0
bad_greedy,440,49,8.69388,0
k=1,440,58,6.94828,678
k=2,440,58,6.94828,20674
dynamic,440,55,8,762
greedy,440,54,7.11111,10
random,440,36,12.1667,0
bad_greedy,440,43,9.97674,0
k=1,440,54,7.09259,548
k=2,440,54,7.09259,16526
dynamic,440,60,7.26667,981
greedy,440,60,6.73333,11
random,440,46,9.54348,0
bad_greedy,440,47,9.3617,0
k=1,440,60,6.73333,625
k=2,440,60,6.73333,19072
dynamic,440,58,7.46552,932
greedy,440,58,7.2931,13
random,440,44,10,0
bad_greedy,440,44,9.77273,0
k=1,440,58,7.2931,658
k=2,440,58,7.2931,19867
dynamic,320,57,5.61404,479
greedy,320,56,5.21429,9
random,320,40,7.95,0
bad_greedy,320,44,7.25,0
k=1,320,56,5.21429,583
k=2,320,56,5.21429,17164
dynamic,320,55,5.81818,324
greedy,320,54,5.40741,9
random,320,36,8.88889,0
bad_greedy,320,42,7.28571,0
k=1,320,54,5.40741,554
k=2,320,54,5.40741,16859
dynamic,320,57,5.57895,273
greedy,320,57,5.59649,9
random,320,41,7.80488,0
bad_greedy,320,40,7.575,0
k=1,320,57,5.59649,517
k=2,320,57,5.59649,15844
dynamic,320,57,5.57895,592
greedy,320,56,5.58929,10
random,320,37,8.64865,0
bad_greedy,320,39,7.97436,0
k=1,320,56,5.55357,602
k=2,320,56,5.55357,18070
dynamic,320,54,5.92593,2281
greedy,320,54,5.81481,11
random,320,32,10,0
bad_greedy,320,40,7.725,0
k=1,320,54,5.81481,598
k=2,320,54,5.81481,17839
dynamic,320,56,5.71429,867
greedy,320,55,5.4,10
random,320,38,8.42105,0
bad_greedy,320,39,7.76923,0
k=1,320,56,5.71429,596
k=2,320,56,5.71429,17560
dynamic,320,55,5.70909,3948
greedy,320,55,5.58182,9
random,320,39,8.20513,0
bad_greedy,320,38,7.92105,0
k=1,320,55,5.54545,514
k=2,320,55,5.54545,15913
dynamic,320,55,5.81818,697
greedy,320,55,5.74545,9
random,320,37,8.64865,0
bad_greedy,320,35,8.54286,0
k=1,320,55,5.74545,470
k=2,320,55,5.74545,14196
dynamic,320,59,5.40678,4964
greedy,320,58,5.10345,9
random,320,38,8.39474,0
bad_greedy,320,48,6.3125,0
k=1,320,58,4.98276,553
k=2,320,58,4.98276,16869
dynamic,320,56,5.69643,1521
greedy,320,56,5.5,10
random,320,32,9.875,0
bad_greedy,320,41,7.34146,0
k=1,320,56,5.5,589
k=2,320,56,5.5,17472
dynamic,280,55,5.07273,445
greedy,280,54,5.09259,11
random,280,41,6.82927,0
bad_greedy,280,40,6.675,0
k=1,280,54,5.05556,647
k=2,280,54,5.05556,17104
dynamic,280,56,4.98214,2371
greedy,280,56,4.92857,9
random,280,32,8.71875,0
bad_greedy,280,42,6.38095,0
k=1,280,56,4.92857,541
k=2,280,56,4.92857,16516
dynamic,280,54,5.14815,452
greedy,280,54,5.12963,10
random,280,36,7.77778,0
bad_greedy,280,45,6,0
k=1,280,54,5.12963,581
k=2,280,54,5.12963,18246
dynamic,280,51,5.41176,2489
greedy,280,51,5.13725,12
random,280,36,7.66667,0
bad_greedy,280,40,6.9,0
k=1,280,51,5.11765,720
k=2,280,51,5.11765,17182
dynamic,280,50,5.58,611
greedy,280,49,5.42857,10
random,280,30,9.3,0
bad_greedy,280,41,6.73171,0
k=1,280,49,5.38776,625
k=2,280,49,5.38776,19048
dynamic,280,56,4.94643,1420
greedy,280,56,4.67857,16
random,280,36,7.72222,0
bad_greedy,280,40,6.55,0
k=1,280,56,4.66071,629
k=2,280,56,4.66071,18229
dynamic,280,57,4.91228,626
greedy,280,55,4.49091,12
random,280,45,6.17778,0
bad_greedy,280,49,5.44898,0
k=1,280,55,4.49091,589
k=2,280,55,4.49091,18158
dynamic,280,56,4.92857,1274
greedy,280,53,4.96226,22
random,280,30,9.33333,0
bad_greedy,280,42,6.57143,0
k=1,280,53,4.92453,653
k=2,280,53,4.92453,19397
dynamic,280,51,5.45098,636
greedy,280,51,4.88235,12
random,280,31,9,0
bad_greedy,280,42,6.52381,0
k=1,280,51,4.88235,543
k=2,280,51,4.88235,17107
dynamic,280,54,5.18519,760
greedy,280,54,4.90741,14
random,280,38,7.34211,0
bad_greedy,280,35,7.6,0
k=1,280,54,4.90741,627
k=2,280,54,4.90741,19066
dynamic,200,52,3.84615,840
greedy,200,52,3.84615,9
random,200,32,6.25,0
bad_greedy,200,38,5,0
k=1,200,52,3.84615,560
k=2,200,52,3.84615,16343
dynamic,200,54,3.7037,548
greedy,200,52,3.73077,9
random,200,34,5.76471,0
bad_greedy,200,36,5.19444,0
k=1,200,53,3.77358,483
k=2,200,53,3.77358,14533
dynamic,200,47,4.17021,231
greedy,200,46,4.28261,6
random,200,26,7.61538,0
bad_greedy,200,29,6.62069,0
k=1,200,46,4.28261,362
k=2,200,46,4.28261,10957
dynamic,200,48,4.16667,1039
greedy,200,48,4.10417,10
random,200,18,11.1111,0
bad_greedy,200,40,4.8,0
k=1,200,48,4.08333,649
k=2,200,48,4.08333,18344
dynamic,200,46,4.32609,234
greedy,200,46,4.13043,9
random,200,21,9.33333,0
bad_greedy,200,37,4.97297,0
k=1,200,46,4.13043,583
k=2,200,46,4.13043,18589
dynamic,560,60,8.9,2680
greedy,560,60,8.55,10
random,560,46,12.1739,0
bad_greedy,560,45,12.0889,0
k=1,560,60,8.55,633
k=2,560,60,8.55,19264
dynamic,560,60,9.28333,2548
greedy,560,60,7.76667,14
random,560,48,11.625,0
bad_greedy,560,54,9.90741,0
k=1,560,60,7.76667,746
k=2,560,60,7.76667,22222
dynamic,560,58,9.63793,83693
greedy,560,58,8.48276,11
random,560,46,12.1739,0
bad_greedy,560,50,10.88,0
k=1,560,58,8.46552,676
k=2,560,58,8.46552,20355
dynamic,560,60,9.31667,24764
greedy,560,59,8.50847,13
random,560,50,11.18,0
bad_greedy,560,45,12.1556,0
k=1,560,59,8.50847,602
k=2,560,59,8.50847,18550
dynamic,560,60,9.31667,1898
greedy,560,60,7.31667,11
random,560,52,10.7115,0
bad_greedy,560,50,10.78,0
k=1,560,60,7.31667,644
k=2,560,60,7.31667,20210
dynamic,200,52,3.84615,452
greedy,200,52,3.82692,8
random,200,31,6.45161,0
bad_greedy,200,38,4.86842,0
k=1,200,52,3.82692,466
k=2,200,52,3.82692,14303
dynamic,200,51,3.92157,424
greedy,200,51,3.88235,9
random,200,28,7.14286,0
bad_greedy,200,35,5.28571,0
k=1,200,51,3.88235,440
k=2,200,51,3.88235,13144
dynamic,200,47,4.25532,188
greedy,200,47,4.25532,8
random,200,35,5.71429,0
bad_greedy,200,35,5.4,0
k=1,200,47,4.25532,479
k=2,200,47,4.25532,14446
dynamic,200,46,4.34783,155
greedy,200,46,4.13043,10
random,200,26,7.69231,0
bad_greedy,200,33,5.84848,0
k=1,200,46,4.13043,598
k=2,200,46,4.13043,18381
dynamic,200,48,4.125,265
greedy,200,47,4.04255,10
random,200,32,6.21875,0
bad_greedy,200,40,4.825,0
k=1,200,47,4.04255,560
k=2,200,47,4.04255,17031
dynamic,520,59,8.79661,554
greedy,520,59,8.23729,12
random,520,51,10.1765,0
bad_greedy,520,53,9.58491,0
k=1,520,59,8.23729,670
k=2,520,59,8.23729,20078
dynamic,520,60,7.46667,1207
greedy,520,60,5.88333,9
random,520,49,10.6122,0
bad_greedy,520,57,8.94737,0
k=1,520,60,5.88333,540
k=2,520,60,5.88333,16504
dynamic,520,57,9.08772,5667
greedy,520,56,8.76786,10
random,520,31,16.7419,0
bad_greedy,520,40,12.45,0
k=1,520,56,8.76786,585
k=2,520,56,8.76786,17630
dynamic,520,60,8.63333,4141
greedy,520,60,6.71667,9
random,520,50,10.38,0
bad_greedy,520,47,10.8511,0
k=1,520,60,6.71667,537
k=2,520,60,6.71667,16425
dynamic,520,56,9.28571,653
greedy,520,56,8.69643,12
random,520,39,13.3077,0
bad_greedy,520,42,12.2857,0
k=1,520,56,8.67857,682
k=2,520,56,8.67857,20865
dynamic,520,59,8.76271,1493
greedy,520,59,8.62712,11
random,520,44,11.75,0
bad_greedy,520,40,13,0
k=1,520,59,8.62712,667
k=2,520,59,8.62712,20260
dynamic,520,60,8.38333,5089
greedy,520,60,7.91667,12
random,520,42,12.381,0
bad_greedy,520,51,9.96078,0
k=1,520,60,7.91667,679
k=2,520,60,7.91667,20211
dynamic,520,60,8.56667,13326
greedy,520,60,6.48333,11
random,520,45,11.5333,0
bad_greedy,520,54,9.35185,0
k=1,520,60,6.45,604
k=2,520,60,6.41667,18055
dynamic,520,60,8.66667,2082
greedy,520,60,7.1,12
random,520,51,10.1961,0
bad_greedy,520,52,9.36538,0
k=1,520,60,7.1,681
k=2,520,60,7.1,20934
dynamic,520,60,8.65,1590
greedy,520,60,8.08333,12
random,520,49,10.5918,0
bad_greedy,520,51,10.0588,0
k=1,520,60,8.08333,721
k=2,520,60,8.08333,21694
dynamic,480,57,8.36842,829
greedy,480,57,8.35088,12
random,480,47,10.2128,0
bad_greedy,480,49,9.40816,0
k=1,480,57,8.29825,678
k=2,480,57,8.29825,20751
dynamic,480,59,7.9322,929
greedy,480,59,7.66102,10
random,480,47,10.2128,0
bad_greedy,480,49,9.59184,0
k=1,480,59,7.64407,619
k=2,480,59,7.64407,18901
dynamic,480,58,8.24138,584
greedy,480,57,7.73684,11
random,480,43,11.1628,0
bad_greedy,480,42,10.9048,0
k=1,480,57,7.73684,643
k=2,480,57,7.73684,19552
dynamic,480,59,8.11864,1456
greedy,480,58,8.06897,11
random,480,29,16.5172,0
bad_greedy,480,46,10.3913,0
k=1,480,58,8.06897,650
k=2,480,58,8.06897,19831
dynamic,480,57,8.42105,935
greedy,480,56,8.41071,13
random,480,45,10.6667,0
bad_greedy,480,44,10.75,0
k=1,480,56,8.08929,734
k=2,480,56,8.08929,22229
dynamic,200,49,4.08163,294
greedy,200,49,3.97959,9
random,200,22,9.09091,0
bad_greedy,200,36,5.33333,0
k=1,200,49,3.93878,526
k=2,200,49,3.93878,15115
dynamic,200,47,4.25532,350
greedy,200,47,4.12766,7
random,200,30,6.66667,0
bad_greedy,200,38,4.92105,0
k=1,200,47,4.12766,429
k=2,200,47,4.12766,13096
dynamic,200,51,3.90196,575
greedy,200,50,3.58,10
random,200,31,6.45161,0
bad_greedy,200,37,5.18919,0
k=1,200,50,3.58,572
k=2,200,50,3.58,17334
dynamic,200,50,3.82,921
greedy,200,49,3.65306,8
random,200,32,6.21875,0
bad_greedy,200,31,6.32258,0
k=1,200,50,3.94,483
k=2,200,50,3.94,14740
dynamic,200,44,4.54545,316
greedy,200,44,4.40909,9
random,200,29,6.89655,0
bad_greedy,200,36,5.36111,0
k=1,200,44,4.40909,499
k=2,200,44,4.40909,15155
dynamic,480,60,8,4773
greedy,480,60,7.83333,11
random,480,44,10.9091,0
bad_greedy,480,43,11,0
k=1,480,60,7.83333,693
k=2,480,60,7.83333,20629
dynamic,480,59,8.10169,1070
greedy,480,59,7.9322,11
random,480,43,11.1628,0
bad_greedy,480,46,10.2609,0
k=1,480,59,7.89831,656
k=2,480,59,7.89831,19986
dynamic,480,59,8.13559,1792
greedy,480,59,7.55932,12
random,480,48,9.97917,0
bad_greedy,480,47,9.76596,0
k=1,480,59,7.55932,783
k=2,480,59,7.55932,22149
dynamic,480,60,7.93333,886
greedy,480,60,7.21667,13
random,480,46,10.4348,0
bad_greedy,480,43,11,0
k=1,480,60,7.21667,647
k=2,480,60,7.21667,19808
dynamic,480,59,8.11864,4830
greedy,480,59,7.71186,13
random,480,50,9.6,0
bad_greedy,480,50,9.6,0
k=1,480,59,7.67797,741
k=2,480,59,7.67797,23132
dynamic,400,56,7.14286,821
greedy,400,56,6.83929,12
random,400,29,13.7931,0
bad_greedy,400,41,9.70732,0
k=1,400,56,6.76786,654
k=2,400,56,6.76786,19761
dynamic,400,57,6.98246,1218
greedy,400,55,6.72727,12
random,400,36,11.0833,0
bad_greedy,400,41,9.7561,0
k=1,400,55,6.72727,702
k=2,400,55,6.72727,20743
dynamic,400,59,6.76271,463
greedy,400,58,6.5,10
random,400,43,9.30233,0
bad_greedy,400,46,8.36957,0
k=1,400,58,6.5,592
k=2,400,58,6.5,17969
dynamic,400,58,6.87931,480
greedy,400,57,6.47368,10
random,400,41,9.7561,0
bad_greedy,400,41,9.2439,0
k=1,400,57,6.4386,617
k=2,400,57,6.4386,18620
dynamic,400,60,6.63333,607
greedy,400,60,6.4,9
random,400,42,9.5,0
bad_greedy,400,49,8.06122,0
k=1,400,60,6.4,559
k=2,400,60,6.4,17218
dynamic,400,58,6.89655,644
greedy,400,58,6.89655,13
random,400,45,8.86667,0
bad_greedy,400,42,9.19048,0
k=1,400,58,6.89655,740
k=2,400,58,6.89655,18579
dynamic,400,59,6.72881,725
greedy,400,59,6.23729,9
random,400,47,8.51064,0
bad_greedy,400,44,8.63636,0
k=1,400,59,6.20339,522
k=2,400,59,6.20339,16924
dynamic,400,57,7,331
greedy,400,57,6.75439,12
random,400,38,10.5263,0
bad_greedy,400,47,8.3617,0
k=1,400,57,6.75439,735
k=2,400,57,6.75439,22733
dynamic,400,58,6.86207,6956
greedy,400,57,6.68421,12
random,400,25,16,0
bad_greedy,400,44,8.63636,0
k=1,400,57,6.64912,702
k=2,400,57,6.64912,21629
dynamic,400,59,6.77966,8492
greedy,400,58,6.10345,12
random,400,37,10.7838,0
bad_greedy,400,45,8.44444,0
k=1,400,58,6.10345,576
k=2,400,58,6.10345,17745
dynamic,360,58,6.2069,1254
greedy,360,57,5.61404,10
random,360,37,9.7027,0
bad_greedy,360,43,8.16279,0
k=1,360,57,5.59649,600
k=2,360,57,5.59649,17825
dynamic,360,57,6.31579,781
greedy,360,56,6.17857,9
random,360,46,7.80435,0
bad_greedy,360,39,8.66667,0
k=1,360,56,6.125,518
k=2,360,56,6.125,15548
dynamic,360,54,6.64815,295
greedy,360,54,6.57407,11
random,360,33,10.9091,0
bad_greedy,360,44,8.15909,0
k=1,360,54,6.57407,603
k=2,360,54,6.57407,18802
dynamic,360,57,6.21053,1682
greedy,360,57,6.08772,10
random,360,44,8.18182,0
bad_greedy,360,42,8.21429,0
k=1,360,57,6.07018,600
k=2,360,57,6.07018,18049
dynamic,360,57,6.2807,325
greedy,360,57,6.07018,11
random,360,44,8.18182,0
bad_greedy,360,44,7.90909,0
k=1,360,57,6.10526,607
k=2,360,57,6.10526,18308
dynamic,400,59,6.72881,10091
greedy,400,58,6.62069,11
random,400,37,10.7838,0
bad_greedy,400,45,8.75556,0
k=1,400,58,6.62069,680
k=2,400,58,6.62069,20943
dynamic,400,56,6.39286,2576
greedy,400,55,6.14545,11
random,400,36,11.0833,0
bad_greedy,400,43,8.74419,0
k=1,400,56,7.125,649
k=2,400,56,7.125,20046
dynamic,400,58,6.89655,497
greedy,400,57,6.59649,10
random,400,42,9.42857,0
bad_greedy,400,44,8.93182,0
k=1,400,57,6.59649,626
k=2,400,57,6.59649,18990
dynamic,400,51,7.84314,605
greedy,400,51,7.62745,12
random,400,37,10.8108,0
bad_greedy,400,43,8.88372,0
k=1,400,51,7.62745,715
k=2,400,51,7.62745,21715
dynamic,400,55,7.27273,631
greedy,400,54,6.98148,11
random,400,37,10.8108,0
bad_greedy,400,47,8.34043,0
k=1,400,54,6.98148,616
k=2,400,54,6.98148,18857
dynamic,600,60,9.98333,3901
greedy,600,60,8.2,10
random,600,41,14.5854,0
bad_greedy,600,50,11.44,0
k=1,600,60,8.2,651
k=2,600,60,8.2,19186
dynamic,600,60,9.95,2258
greedy,600,60,9.96667,14
random,600,43,13.907,0
bad_greedy,600,48,11.7292,0
k=1,600,60,9.96667,789
k=2,600,60,9.96667,23752
dynamic,600,60,10,5355
greedy,600,60,7.83333,11
random,600,47,12.766,0
bad_greedy,600,46,12.8696,0
k=1,600,60,7.83333,647
k=2,600,60,7.83333,19393
dynamic,600,60,9.95,2440
greedy,600,60,8.78333,13
random,600,53,11.3019,0
bad_greedy,600,52,11.1538,0
k=1,600,60,8.7,739
k=2,600,60,8.7,21865
dynamic,600,57,10.4211,490
greedy,600,57,10.2281,13
random,600,44,13.5682,0
bad_greedy,600,45,13.1556,0
k=1,600,57,10.2281,756
k=2,600,57,10.2281,22758
dynamic,240,52,4.61538,251
greedy,240,51,4.35294,8
random,240,37,6.45946,0
bad_greedy,240,39,6.05128,0
k=1,240,51,4.35294,527
k=2,240,51,4.35294,15281
dynamic,240,50,4.76,849
greedy,240,49,4.36735,8
random,240,30,8,0
bad_greedy,240,38,6.18421,0
k=1,240,49,4.36735,542
k=2,240,49,4.36735,16647
dynamic,240,56,4.28571,1052
greedy,240,55,3.98182,10
random,240,22,10.9091,0
bad_greedy,240,43,5.34884,0
k=1,240,55,3.90909,575
k=2,240,55,3.90909,18473
dynamic,240,53,4.5283,3300
greedy,240,53,4.5283,10
random,240,29,8.24138,0
bad_greedy,240,39,5.79487,0
k=1,240,53,4.49057,564
k=2,240,53,4.49057,17915
dynamic,240,51,4.70588,571
greedy,240,51,4.68627,11
random,240,24,10,0
bad_greedy,240,39,5.74359,0
k=1,240,51,4.66667,536
k=2,240,51,4.66667,15711
dynamic,560,59,9.44068,11288
greedy,560,58,8.74138,12
random,560,48,11.6667,0
bad_greedy,560,49,11.0816,0
k=1,560,58,8.7069,717
k=2,560,58,8.7069,23406
dynamic,560,57,9.78947,2462
greedy,560,56,9.32143,11
random,560,45,12.3778,0
bad_greedy,560,42,13.3333,0
k=1,560,56,9.32143,677
k=2,560,56,9.32143,19088
dynamic,560,60,6.66667,985
greedy,560,60,6.48333,11
random,560,51,10.9804,0
bad_greedy,560,44,12.2955,0
k=1,560,60,6.48333,676
k=2,560,60,6.48333,20649
dynamic,560,60,9.26667,5262
greedy,560,59,8.50847,12
random,560,52,10.75,0
bad_greedy,560,48,11.625,0
k=1,560,59,8.50847,714
k=2,560,59,8.50847,21825
dynamic,560,60,8.01667,13314
greedy,560,60,6.41667,10
random,560,49,11.4082,0
bad_greedy,560,56,9.76786,0
k=1,560,60,6.38333,601
k=2,560,60,6.38333,18826
dynamic,440,58,7.48276,2979
greedy,440,58,7.15517,17
random,440,38,11.5263,0
bad_greedy,440,46,9.02174,0
k=1,440,58,7.15517,780
k=2,440,58,7.15517,20862
dynamic,440,58,7.53448,4583
greedy,440,57,7.08772,11
random,440,45,9.75556,0
bad_greedy,440,42,10.1667,0
k=1,440,58,7.53448,611
k=2,440,58,7.53448,18604
dynamic,440,59,7.44068,1537
greedy,440,59,7.42373,11
random,440,49,8.97959,0
bad_greedy,440,46,9.5,0
k=1,440,59,7.40678,622
k=2,440,59,7.40678,19038
dynamic,440,59,7.40678,6157
greedy,440,58,7.53448,13
random,440,31,14.129,0
bad_greedy,440,48,8.97917,0
k=1,440,58,7.53448,778
k=2,440,58,7.53448,23783
dynamic,440,57,7.70175,8849
greedy,440,56,7.30357,10
random,440,42,10.4524,0
bad_greedy,440,46,9.1087,0
k=1,440,56,7.26786,604
k=2,440,56,7.26786,18547
dynamic,600,58,10.2759,2479
greedy,600,57,9.78947,14
random,600,45,13.3111,0
bad_greedy,600,47,12.4894,0
k=1,600,57,9.78947,742
k=2,600,57,9.78947,23971
dynamic,600,59,10.1525,1218
greedy,600,58,9.46552,14
random,600,45,13.3333,0
bad_greedy,600,49,11.8571,0
k=1,600,58,9.46552,714
k=2,600,58,9.46552,24261
dynamic,600,60,9.93333,2852
greedy,600,60,8.98333,14
random,600,48,12.5,0
bad_greedy,600,50,11.94,0
k=1,600,60,8.98333,853
k=2,600,60,8.98333,24075
dynamic,600,60,8,5728
greedy,600,60,8.01667,10
random,600,46,13.0217,0
bad_greedy,600,52,11.3654,0
k=1,600,60,8,630
k=2,600,60,8,19242
dynamic,600,60,8.96667,10807
greedy,600,60,7.28333,24
random,600,39,15.3846,0
bad_greedy,600,47,12.617,0
k=1,600,60,7.21667,744
k=2,600,60,7.21667,23618
dynamic,440,60,7.33333,1556
greedy,440,59,6.88136,10
random,440,47,9.3617,0
bad_greedy,440,46,9.3913,0
k=1,440,59,6.88136,632
k=2,440,59,6.88136,19330
dynamic,440,58,7.58621,4472
greedy,440,57,7.40351,11
random,440,39,11.2564,0
bad_greedy,440,40,10.925,0
k=1,440,57,7.40351,642
k=2,440,57,7.40351,19635
dynamic,440,57,7.7193,3859
greedy,440,57,7.08772,11
random,440,37,11.8649,0
bad_greedy,440,47,9.14894,0
k=1,440,57,7.08772,664
k=2,440,57,7.08772,20018
dynamic,440,58,7.58621,2994
greedy,440,58,7.5,11
random,440,35,12.5714,0
bad_greedy,440,44,9.88636,0
k=1,440,58,7.5,665
k=2,440,58,7.5,20155
dynamic,440,60,7.28333,17599
greedy,440,59,6.27119,9
random,440,49,8.95918,0
bad_greedy,440,44,9.77273,0
k=1,440,59,6.27119,542
k=2,440,59,6.27119,16954
dynamic,320,58,5.48276,799
greedy,320,57,5.12281,11
random,320,44,7.27273,0
bad_greedy,320,43,7.44186,0
k=1,320,57,5.08772,643
k=2,320,57,5.08772,19146
dynamic,320,55,5.81818,5435
greedy,320,53,5.54717,14
random,320,39,8.20513,0
bad_greedy,320,41,7.65854,0
k=1,320,53,5.54717,648
k=2,320,53,5.54717,19681
dynamic,320,59,5.38983,4157
greedy,320,59,5.16949,11
random,320,43,7.44186,0
bad_greedy,320,47,6.34043,0
k=1,320,59,5.15254,602
k=2,320,59,5.15254,18208
dynamic,320,55,5.8,654
greedy,320,54,5.72222,10
random,320,36,8.86111,0
bad_greedy,320,42,7.61905,0
k=1,320,54,5.68519,603
k=2,320,54,5.68519,18214
dynamic,320,58,5.48276,1828
greedy,320,58,5.44828,11
random,320,31,10.2903,0
bad_greedy,320,52,5.78846,0
k=1,320,58,5.37931,620
k=2,320,58,5.37931,18436
dynamic,520,60,8.43333,3057
greedy,520,60,6.96667,9
random,520,46,11.3043,0
bad_greedy,520,44,11.7727,0
k=1,520,60,6.96667,531
k=2,520,60,6.96667,16493
dynamic,520,60,8.63333,1226
greedy,520,60,6.8,10
random,520,43,12.0698,0
