algorithm,coverage,cost_per_coverage,radius,time
k=2,86,17.186,18,2281
greedy,91,16.3187,18,3
random,44,33.0227,18,0
bad_greedy,39,37.0513,18,1
k=1,91,15.7912,18,34
k=2,91,15.7912,18,1812
greedy,84,16.6905,18,4
random,58,25.6207,18,0
bad_greedy,41,35.3415,18,2
k=1,85,17.6353,18,39
k=2,85,17.6353,18,1891
greedy,85,17.2588,18,3
random,61,24.5738,18,0
bad_greedy,55,27.2182,18,1
k=1,85,17.2588,18,36
k=2,85,17.2588,18,1802
greedy,91,16.1209,18,3
random,54,27.463,18,0
bad_greedy,63,23.4921,18,1
k=1,92,15.7935,18,29
k=2,92,15.7935,18,1365
greedy,81,17.321,18,3
random,43,34.6744,18,0
bad_greedy,40,37.4,18,1
k=1,82,18.1098,18,44
k=2,82,17.7073,18,2204
greedy,84,17.2619,18,3
random,36,40.3889,18,0
bad_greedy,55,25.5273,18,1
k=1,85,17.2118,18,39
k=2,85,17.2118,18,1871
greedy,68,21.7059,13,3
random,43,34.1163,13,0
bad_greedy,37,38.3514,13,1
k=1,68,21.7059,13,42
k=2,68,21.5882,13,2134
greedy,76,19.6842,13,3
random,35,42.4571,13,0
bad_greedy,42,35.5238,13,1
k=1,76,19.1053,13,50
k=2,76,19.1053,13,2466
greedy,69,21.2609,13,3
random,37,40.1081,13,0
bad_greedy,41,35.7073,13,1
k=1,69,20.9565,13,50
k=2,69,20.9275,13,2479
greedy,74,19.9324,13,3
random,52,28.7885,13,0
bad_greedy,44,32.0227,13,1
k=1,76,19.7105,13,42
k=2,76,19.3026,13,2084
greedy,71,20.8592,13,3
random,36,41.4722,13,0
bad_greedy,42,34.119,13,1
k=1,72,20.3472,13,51
k=2,72,20.3472,13,2467
greedy,77,18.6753,13,3
random,36,40.3611,13,0
bad_greedy,46,32.0217,13,1
k=1,77,18.6753,13,38
k=2,77,18.6753,13,1855
greedy,65,22.6462,13,3
random,43,34.5814,13,0
bad_greedy,38,37.7368,13,1
k=1,66,22.5606,13,57
k=2,66,22.5606,13,2801
greedy,77,19.3506,13,3
random,36,40.8056,13,0
bad_greedy,53,26.8113,13,1
k=1,77,19.0519,13,41
k=2,77,19.0519,13,2010
greedy,69,21.6087,13,3
random,33,44.1818,13,0
bad_greedy,36,39.9444,13,1
k=1,70,21.3714,13,50
k=2,70,20.9143,13,2329
greedy,69,21.1739,13,3
random,46,32.1304,13,0
bad_greedy,37,38.2432,13,1
k=1,70,21.3714,13,46
k=2,70,20.9714,13,2227
greedy,85,17.3176,18,3
random,50,29.64,18,0
bad_greedy,59,24.5932,18,1
k=1,85,17.3176,18,43
k=2,85,17.3176,18,2139
greedy,86,17.093,18,3
random,47,31.6596,18,0
bad_greedy,56,25.9107,18,1
k=1,86,16.7674,18,34
k=2,87,17.1034,18,1647
greedy,89,16.618,18,3
random,58,25.8448,18,0
bad_greedy,59,24.9831,18,1
k=1,89,16.618,18,39
k=2,89,16.1573,18,1799
greedy,87,17.1494,18,3
random,53,28.0943,18,0
bad_greedy,65,22.4769,18,1
k=1,87,16.8046,18,43
k=2,87,16.8046,18,2057
greedy,86,17.2326,18,3
random,56,26.7143,18,0
bad_greedy,51,27.8824,18,1
k=1,87,16.8046,18,33
k=2,87,16.8046,18,1566
greedy,85,17.3294,18,3
random,46,32.1522,18,0
bad_greedy,58,25.0862,18,1
k=1,86,17.3605,18,37
k=2,86,17.3605,18,1842
greedy,91,16.3846,18,3
random,51,28.549,18,0
bad_greedy,52,28.4423,18,1
k=1,91,16.1758,18,29
k=2,91,16.1758,18,1427
greedy,92,16.2065,18,3
random,66,22.303,18,0
bad_greedy,67,21.4925,18,1
k=1,92,15.5543,18,39
k=2,92,15.5543,18,1858
greedy,89,16.6966,18,3
random,58,25.6034,18,0
bad_greedy,56,25.5536,18,1
k=1,90,15.8889,18,29
k=2,91,16.2857,18,1420
greedy,79,18.7342,18,3
random,45,32.7778,18,0
bad_greedy,57,24.7544,18,1
k=1,79,18.6962,18,40
k=2,79,18.6962,18,1954
greedy,24,62.4167,1,4
random,14,105.286,1,0
bad_greedy,24,62.4167,1,1
k=1,24,62.4167,1,61
k=2,24,62.4167,1,3059
greedy,23,63.8261,1,3
random,12,120.667,1,0
bad_greedy,23,63.8261,1,1
k=1,23,63.8261,1,62
k=2,23,63.8261,1,3043
greedy,23,62.7391,1,3
random,14,104.214,1,0
bad_greedy,23,62.7391,1,1
k=1,23,62.7391,1,62
k=2,23,62.7391,1,3072
greedy,22,64.5455,1,3
random,10,149.9,1,0
bad_greedy,22,64.5455,1,1
k=1,22,64.5455,1,62
k=2,22,64.5455,1,3083
greedy,23,64.2174,1,3
random,9,164.111,1,0
bad_greedy,22,66.8636,1,1
k=1,23,64.2174,1,62
k=2,23,64.2174,1,3050
greedy,23,63.1739,1,3
random,8,179.875,1,0
bad_greedy,23,63.1739,1,2
k=1,23,63.1739,1,70
k=2,23,63.1739,1,3418
greedy,22,64.3182,1,3
random,10,148.9,1,0
bad_greedy,22,64.3182,1,1
k=1,22,64.3182,1,68
k=2,22,64.3182,1,3635
greedy,24,61,1,3
random,11,133.091,1,0
bad_greedy,24,61,1,1
k=1,24,61,1,76
k=2,24,61,1,3156
greedy,21,69.3333,1,3
random,12,120.583,1,0
bad_greedy,21,69.3333,1,1
k=1,21,69.3333,1,63
k=2,21,69.3333,1,3064
greedy,24,61.875,1,3
random,12,124.667,1,0
bad_greedy,23,63.5217,1,1
k=1,24,61.875,1,60
k=2,24,61.875,1,3053
greedy,62,23.4194,10,3
random,24,61.5,10,0
bad_greedy,45,32.8444,10,1
k=1,63,23.3968,10,50
k=2,63,23.2381,10,2435
greedy,59,24.8983,10,3
random,30,48.7333,10,0
bad_greedy,38,38.2105,10,1
k=1,60,24.8167,10,49
k=2,60,24.8,10,2418
greedy,71,20.4648,10,3
random,41,35.439,10,0
bad_greedy,43,34.3721,10,1
k=1,71,20.3803,10,44
k=2,71,20.3803,10,2156
greedy,57,26.0877,10,3
random,31,47.6129,10,0
bad_greedy,36,40.7778,10,1
k=1,58,25.7759,10,55
k=2,58,25.7759,10,2709
greedy,59,24.7797,10,3
random,31,47.9677,10,0
bad_greedy,38,38.5,10,1
k=1,59,24.7797,10,53
k=2,59,24.7797,10,2554
greedy,56,26.2679,10,3
random,20,74.55,10,0
bad_greedy,39,38.1795,10,1
k=1,56,26.2679,10,51
k=2,56,26.2679,10,2492
greedy,58,25.5345,10,3
random,24,61.0417,10,0
bad_greedy,34,42.6471,10,1
k=1,58,25.4655,10,53
k=2,58,25.2931,10,2584
greedy,62,24.1452,10,3
random,29,51.2414,10,0
bad_greedy,40,36.85,10,1
k=1,62,23.9032,10,55
k=2,62,23.9032,10,2476
greedy,59,24.6949,10,3
random,26,57.5,10,0
bad_greedy,37,39.1351,10,1
k=1,60,24.65,10,61
k=2,60,24.35,10,2683
greedy,62,23.9677,10,3
random,26,57.2308,10,0
bad_greedy,41,35.1463,10,1
k=1,63,23.5079,10,55
k=2,63,23.5079,10,2877
greedy,25,59.76,2,3
random,15,99.9333,2,0
bad_greedy,24,59.9167,2,1
k=1,25,59.76,2,62
k=2,25,59.76,2,3010
greedy,23,61.4783,2,3
random,13,114.154,2,0
bad_greedy,23,65.0435,2,1
k=1,23,61.4783,2,60
k=2,23,61.4783,2,3011
greedy,25,58.28,2,3
random,13,112.615,2,0
bad_greedy,24,59.9583,2,1
k=1,25,58.28,2,62
k=2,25,58.28,2,3012
greedy,26,55.3462,2,3
random,14,106.929,2,0
bad_greedy,24,60.2917,2,1
k=1,26,55.3462,2,61
k=2,26,55.3462,2,2992
greedy,23,61.3478,2,3
random,13,112.154,2,0
bad_greedy,22,64,2,1
k=1,23,61.3478,2,62
k=2,23,61.3478,2,3034
greedy,26,56.9231,2,3
random,9,165.222,2,0
bad_greedy,25,58.48,2,1
k=1,26,56.9231,2,62
k=2,26,56.9231,2,3025
greedy,24,59.5,2,3
random,10,148.6,2,0
bad_greedy,24,59.5,2,1
k=1,24,59.5,2,62
k=2,24,59.5,2,3017
greedy,25,57.84,2,3
random,12,121.5,2,0
bad_greedy,23,64,2,1
k=1,25,57.84,2,61
k=2,25,57.84,2,3009
greedy,25,57.2,2,3
random,12,122.5,2,0
bad_greedy,25,59.8,2,1
k=1,25,57.2,2,61
k=2,25,57.2,2,3020
greedy,25,59.04,2,3
random,10,148,2,0
bad_greedy,24,62.375,2,1
k=1,25,59.04,2,62
k=2,25,59.04,2,3005
greedy,91,15.8242,20,3
random,55,26.8909,20,0
bad_greedy,54,26.963,20,1
k=1,91,15.8242,20,24
k=2,91,15.8242,20,1210
greedy,90,16.6,20,3
random,54,27.1481,20,0
bad_greedy,58,24.9655,20,1
k=1,90,16.5,20,32
k=2,90,16.4667,20,1512
greedy,85,17.0706,20,3
random,59,25.1695,20,0
bad_greedy,55,25.6545,20,1
k=1,86,16.6744,20,46
k=2,86,16.6744,20,2293
greedy,88,16.1477,20,4
random,55,26.8727,20,0
bad_greedy,61,23.2951,20,2
k=1,89,15.9888,20,32
k=2,89,15.9888,20,1661
greedy,87,16.7356,20,3
random,55,27.1818,20,0
bad_greedy,57,25.4912,20,1
k=1,87,16.1034,20,45
k=2,88,16.6591,20,2347
greedy,86,16.9186,20,4
random,44,34.0227,20,0
bad_greedy,36,41.2222,20,2
k=1,87,16.931,20,48
k=2,87,16.6552,20,2526
greedy,90,15.9111,20,4
random,71,20.5352,20,0
bad_greedy,60,24.8333,20,2
k=1,90,15.4333,20,57
k=2,90,15.4333,20,2552
greedy,89,16.1798,20,3
random,66,22.4091,20,0
bad_greedy,63,22.381,20,1
k=1,90,16.5778,20,38
k=2,90,16.5222,20,1817
greedy,84,17.8452,20,3
random,43,34.4651,20,0
bad_greedy,46,31.3913,20,1
k=1,84,17.1905,20,44
k=2,84,17.1905,20,2217
greedy,92,15.663,20,3
random,46,32.5217,20,0
bad_greedy,54,26.7037,20,1
k=1,93,15.3226,20,25
k=2,93,15.3226,20,1175
greedy,87,17.046,19,4
random,60,24.5167,19,0
bad_greedy,57,26.2105,19,2
k=1,88,16.7727,19,60
k=2,88,16.7727,19,2961
greedy,83,17.8916,19,4
random,46,31.8913,19,0
bad_greedy,44,32.7727,19,1
k=1,84,17.1429,19,69
k=2,84,17.1429,19,2623
greedy,86,16.7674,19,3
random,43,34.6047,19,0
bad_greedy,65,23.0308,19,2
k=1,87,16.5402,19,50
k=2,88,16.7955,19,2812
greedy,84,17.4643,19,3
random,52,28.2308,19,0
bad_greedy,58,24.6724,19,1
k=1,84,17.3571,19,47
k=2,84,17.3571,19,2235
greedy,83,17.7831,19,4
random,40,37.2,19,0
bad_greedy,40,35.3,19,2
k=1,83,17.7831,19,63
k=2,83,17.7349,19,3115
greedy,90,16.4333,19,3
random,59,25.1186,19,0
bad_greedy,51,27.8039,19,1
k=1,91,16.022,19,43
k=2,91,16.022,19,2269
greedy,85,17.4588,19,3
random,65,22.4154,19,0
bad_greedy,62,23.3387,19,1
k=1,86,17.3837,19,39
k=2,86,16.8023,19,1884
greedy,91,16.0989,19,3
random,70,21.3429,19,0
bad_greedy,65,22.0462,19,1
k=1,91,15.5495,19,34
k=2,92,16.2935,19,1671
greedy,88,16.0795,19,3
random,67,22.3881,19,0
bad_greedy,69,20.7391,19,1
k=1,88,16.0795,19,30
k=2,88,16.0795,19,1399
greedy,91,15.8681,19,3
random,76,19.0921,19,0
bad_greedy,57,25.5789,19,1
k=1,91,15.6813,19,28
k=2,91,15.6044,19,1364
greedy,59,25.3729,10,3
random,39,37.4615,10,0
bad_greedy,38,38.6842,10,1
k=1,59,25.3729,10,52
k=2,59,25.3729,10,2552
greedy,57,25.8421,10,3
random,34,43.5,10,0
bad_greedy,37,39.1622,10,1
k=1,57,25.614,10,54
k=2,57,25.614,10,2625
greedy,56,26.4286,10,3
random,32,46.7812,10,0
bad_greedy,35,41.6,10,1
k=1,56,26.4286,10,53
k=2,56,26.4286,10,2626
greedy,61,24.0328,10,3
random,34,43.2353,10,0
bad_greedy,41,36.122,10,1
k=1,61,24.0328,10,48
k=2,61,24.0328,10,2368
greedy,61,24.377,10,3
random,33,45.0303,10,0
bad_greedy,36,41.5278,10,1
k=1,61,24.377,10,49
k=2,61,24.377,10,2472
greedy,57,25.9123,10,4
random,36,40.5556,10,0
bad_greedy,36,39.5556,10,1
k=1,58,25.5517,10,51
k=2,58,25.5517,10,2496
greedy,61,24.2623,10,4
random,33,44.8485,10,0
bad_greedy,40,35.775,10,1
k=1,61,24,10,53
k=2,61,24,10,2493
greedy,60,24.95,10,3
random,27,54.2593,10,0
bad_greedy,40,37.25,10,1
k=1,60,24.45,10,50
k=2,60,24.45,10,2576
greedy,60,24.85,10,3
random,23,64.2609,10,0
bad_greedy,33,45.4242,10,1
k=1,60,24.85,10,53
k=2,60,24.85,10,2693
greedy,61,24.5738,10,3
random,27,55.5556,10,0
bad_greedy,32,44.875,10,1
k=1,61,24.5738,10,51
k=2,61,24.5738,10,2580
greedy,94,15.6809,20,3
random,73,20.3425,20,0
bad_greedy,62,23.4839,20,1
k=1,94,15.6809,20,23
k=2,94,15.6809,20,1126
greedy,90,16.5556,20,3
random,66,22.6061,20,0
bad_greedy,52,27.7885,20,1
k=1,91,15.9121,20,37
k=2,92,15.4348,20,1764
greedy,81,18.4938,20,3
random,56,26.375,20,0
bad_greedy,55,26.2,20,1
k=1,81,18.4198,20,44
k=2,81,18.4198,20,2118
greedy,96,14.9583,20,3
random,62,23.9355,20,0
bad_greedy,56,25.2321,20,1
k=1,96,14.9583,20,20
k=2,96,14.9583,20,977
greedy,89,16.8427,20,3
random,56,26.6786,20,0
bad_greedy,56,26.7143,20,1
k=1,89,15.9101,20,31
k=2,89,15.9101,20,1520
greedy,89,16.191,20,3
random,64,23.2188,20,0
bad_greedy,56,26.125,20,1
k=1,89,16.191,20,32
k=2,89,16.191,20,1526
greedy,90,16.1333,20,3
random,63,23.1111,20,0
bad_greedy,55,25.8,20,1
k=1,90,15.9778,20,34
k=2,91,15.7912,20,1592
greedy,83,18.0361,20,3
random,65,22.5538,20,0
bad_greedy,51,28.2157,20,1
k=1,83,17.3855,20,40
k=2,83,17.3855,20,1924
greedy,91,15.8901,20,4
random,72,20.7917,20,0
bad_greedy,70,20.2429,20,1
k=1,92,16.25,20,30
k=2,92,16.25,20,1500
greedy,88,16.5,20,3
random,70,20.7,20,0
bad_greedy,54,27.4074,20,1
k=1,88,16.2955,20,34
k=2,89,16.3146,20,1660
greedy,28,52.3571,3,3
random,10,146.8,3,0
bad_greedy,25,59.08,3,1
k=1,28,52.3571,3,61
k=2,28,52.3571,3,3017
greedy,24,59.625,3,3
random,12,122,3,0
bad_greedy,22,66.4091,3,1
k=1,24,59.25,3,61
k=2,24,59.25,3,3052
greedy,26,55.3462,3,3
random,10,146.5,3,0
bad_greedy,23,60.8696,3,1
k=1,26,55.3462,3,61
k=2,26,55.3462,3,3031
greedy,28,53.4643,3,4
random,14,106.929,3,0
bad_greedy,25,56.88,3,1
k=1,28,53.4643,3,60
k=2,28,53.4643,3,3003
greedy,27,53.3333,3,3
random,14,105.857,3,0
bad_greedy,22,63.6818,3,1
k=1,27,53.3333,3,62
k=2,27,53.3333,3,2985
greedy,28,53.1071,3,3
random,15,99.8667,3,0
bad_greedy,24,59.7917,3,1
k=1,28,53.1071,3,62
k=2,28,53.1071,3,3004
greedy,27,53.037,3,3
random,11,132.091,3,0
bad_greedy,24,59.125,3,1
k=1,27,53.037,3,61
k=2,27,53.037,3,2989
greedy,28,53.5714,3,4
random,12,123.25,3,0
bad_greedy,24,61.7083,3,1
k=1,28,53.5714,3,62
k=2,28,53.5714,3,3059
greedy,27,54.037,3,4
random,14,105.571,3,0
bad_greedy,25,59.6,3,1
k=1,27,54.037,3,62
k=2,27,54.037,3,3102
greedy,27,53.5556,3,4
random,12,122.667,3,0
bad_greedy,24,59.375,3,1
k=1,27,53.5556,3,61
k=2,27,53.5556,3,3063
greedy,84,17.2024,16,3
random,37,39.4595,16,0
bad_greedy,43,33.2326,16,1
k=1,85,17.0588,16,33
k=2,86,17.2442,16,1619
greedy,81,17.8272,16,3
random,50,29.3,16,0
bad_greedy,55,26.3273,16,1
k=1,82,17.5244,16,44
k=2,83,17.3735,16,2212
greedy,78,19,16,4
random,53,27.5472,16,0
bad_greedy,53,26.9434,16,1
k=1,78,19,16,42
k=2,78,19,16,2099
greedy,82,17.9878,16,3
random,49,30.0204,16,0
bad_greedy,54,26.4074,16,1
k=1,84,17.7619,16,36
k=2,84,17.7619,16,1751
greedy,80,18.675,16,5
random,54,27.2963,16,0
bad_greedy,32,45.5,16,2
k=1,80,18.1625,16,81
k=2,80,18.1625,16,3714
greedy,82,18.2561,16,4
random,37,40.1622,16,0
bad_greedy,53,28.2075,16,1
k=1,82,18.0244,16,52
k=2,82,18.0244,16,2869
greedy,78,19,16,3
random,45,33.2889,16,0
bad_greedy,47,30.0426,16,1
k=1,78,18.8846,16,48
k=2,78,18.8846,16,2319
greedy,82,17.8415,16,3
random,50,29.9,16,0
bad_greedy,46,31.0652,16,1
k=1,83,17.6386,16,46
k=2,83,17.4217,16,2237
greedy,80,17.5125,16,4
random,51,28.7843,16,0
bad_greedy,58,24.3793,16,1
k=1,82,17.9512,16,44
k=2,82,17.6707,16,2155
greedy,78,18.4231,16,3
random,50,29.58,16,0
bad_greedy,52,28.7115,16,1
k=1,79,18.5063,16,47
k=2,79,18.5063,16,2308
greedy,63,23.5714,11,3
random,30,49.6333,11,0
bad_greedy,39,37.5128,11,1
k=1,63,23.5714,11,53
k=2,63,23.5714,11,2596
greedy,66,22.6818,11,3
random,28,53.1071,11,0
bad_greedy,42,34.119,11,1
k=1,66,21.9697,11,46
k=2,66,21.9697,11,2246
greedy,67,22.1045,11,3
random,43,34.3488,11,0
bad_greedy,40,36.325,11,2
k=1,68,21.8676,11,68
k=2,68,21.8676,11,2908
greedy,63,23.5238,11,3
random,27,54.8889,11,0
bad_greedy,37,40.2973,11,2
k=1,64,23.3438,11,76
k=2,64,23.3438,11,3248
greedy,60,23.9167,11,3
random,39,38.2564,11,0
bad_greedy,40,37.275,11,2
k=1,60,23.9167,11,57
k=2,60,23.9167,11,3197
greedy,66,22.3182,11,4
random,35,42.8286,11,0
bad_greedy,43,33.5581,11,2
k=1,66,22.3182,11,80
k=2,66,22.3182,11,2868
greedy,60,24.7,11,3
random,34,44.0294,11,0
bad_greedy,34,43.7647,11,1
k=1,60,24.3333,11,54
k=2,60,24.3333,11,2542
greedy,57,26.0351,11,4
random,24,60.625,11,0
bad_greedy,34,43,11,1
k=1,57,26.0351,11,54
k=2,57,26.0351,11,2612
greedy,65,22.5846,11,4
random,25,58.12,11,0
bad_greedy,39,38.359,11,1
k=1,65,22.4769,11,47
k=2,65,22.4769,11,2297
greedy,58,25.3966,11,3
random,26,56.3077,11,0
bad_greedy,43,33.1163,11,1
k=1,59,25.2373,11,49
k=2,59,25.2373,11,2421
greedy,32,46.75,4,3
random,11,134.364,4,0
bad_greedy,26,56,4,2
k=1,32,46.75,4,69
k=2,32,46.75,4,3336
greedy,29,50.4138,4,5
random,14,103.786,4,0
bad_greedy,27,52.2593,4,1
k=1,29,49.8966,4,89
k=2,29,49.8966,4,3242
greedy,32,46.5,4,4
random,13,111.615,4,0
bad_greedy,27,54.4815,4,1
k=1,32,46.5,4,83
k=2,32,46.5,4,3162
greedy,39,37.9744,4,3
random,12,121.167,4,0
bad_greedy,32,46.0312,4,1
k=1,39,37.9744,4,58
k=2,39,37.9744,4,2820
greedy,30,47.8667,4,3
random,19,78.1053,4,0
bad_greedy,23,62.2174,4,1
k=1,30,47.8667,4,60
k=2,30,47.8667,4,2941
greedy,31,47.2581,4,3
random,13,115.231,4,0
bad_greedy,28,52.0357,4,1
k=1,31,47.2581,4,60
k=2,31,47.2581,4,3020
greedy,31,46.3548,4,3
random,10,145.5,4,0
bad_greedy,25,57.04,4,1
k=1,31,46.3548,4,60
k=2,31,46.3548,4,2923
greedy,29,49.6207,4,3
random,15,99.8,4,0
bad_greedy,27,55.3333,4,1
k=1,29,49.6207,4,63
k=2,29,49.6207,4,2975
greedy,32,45.2812,4,3
random,18,82.4444,4,0
bad_greedy,29,48.931,4,1
k=1,32,45.2812,4,61
k=2,32,45.2812,4,2934
greedy,30,48.3,4,3
random,10,147.4,4,0
bad_greedy,27,53.2222,4,1
k=1,30,48.3,4,63
k=2,30,48.3,4,3023
greedy,59,24.6271,11,3
random,34,43.7059,11,0
bad_greedy,29,49.2069,11,1
k=1,60,24.4333,11,51
k=2,60,24.3833,11,2470
greedy,63,23.0635,11,3
random,29,51.5862,11,0
bad_greedy,48,30.875,11,1
k=1,63,23.0635,11,49
k=2,64,23.2969,11,2385
greedy,66,22.6667,11,3
random,32,45.5312,11,0
bad_greedy,51,28.3137,11,1
k=1,66,22.6667,11,49
k=2,66,22.6667,11,2427
greedy,69,21.1739,11,4
random,41,35.8537,11,0
bad_greedy,42,33.8095,11,1
k=1,69,21.029,11,49
k=2,69,21.029,11,2512
greedy,63,23.5397,11,3
random,36,41.6111,11,0
bad_greedy,42,33.5952,11,1
k=1,63,22.9048,11,51
k=2,64,23.1562,11,2466
greedy,61,24.0164,11,3
random,25,58.56,11,0
bad_greedy,32,45.25,11,1
k=1,61,23.8361,11,59
k=2,61,23.8361,11,2587
greedy,73,20.3836,11,3
random,45,32.5111,11,0
bad_greedy,44,34.0227,11,1
k=1,73,20.3836,11,49
k=2,73,20.3836,11,2338
greedy,55,26.8545,11,3
random,24,62.375,11,0
bad_greedy,39,37.9231,11,1
k=1,55,26.8545,11,55
k=2,55,26.8545,11,2699
greedy,62,23.5161,11,3
random,36,41.5,11,0
bad_greedy,36,40.3611,11,1
k=1,62,23.5161,11,52
k=2,62,23.5161,11,2704
greedy,56,25.9821,11,3
random,38,38.8158,11,0
bad_greedy,29,51.3103,11,1
k=1,56,25.9821,11,54
k=2,56,25.9821,11,2942
greedy,38,39.1579,5,3
random,17,87.6471,5,0
bad_greedy,30,49.8,5,1
k=1,38,39.1579,5,58
k=2,38,39.1579,5,2827
greedy,34,42.7059,5,3
random,20,74.7,5,0
bad_greedy,26,54.7308,5,1
k=1,34,42.7059,5,59
k=2,34,42.7059,5,2968
greedy,38,38.4474,5,4
random,16,92.5,5,0
bad_greedy,29,50.4483,5,1
k=1,38,38.3684,5,71
k=2,38,38.3684,5,2866
greedy,35,41.5429,5,3
random,13,113.769,5,0
bad_greedy,25,57.04,5,1
k=1,35,41.5429,5,58
k=2,35,41.5429,5,2977
greedy,33,44.6061,5,3
random,16,93.5625,5,0
bad_greedy,28,51,5,1
k=1,33,44.6061,5,59
k=2,33,44.6061,5,2908
greedy,36,39.8611,5,3
random,17,86.7647,5,0
bad_greedy,24,61.7917,5,1
k=1,37,39.1351,5,61
k=2,37,39.1351,5,2862
greedy,34,43.8235,5,3
random,19,76.9474,5,0
bad_greedy,26,56.4615,5,1
k=1,34,43.7647,5,60
k=2,34,43.7647,5,2999
greedy,32,46.8438,5,3
random,15,99.7333,5,0
bad_greedy,27,55.5185,5,1
k=1,32,46.8438,5,61
k=2,32,46.8438,5,2992
greedy,31,47.5806,5,3
random,17,86.9412,5,0
bad_greedy,27,52.8519,5,1
k=1,31,47.5806,5,60
k=2,31,47.5806,5,3067
greedy,35,41.1143,5,3
random,13,114.154,5,0
bad_greedy,27,52.6296,5,1
k=1,35,41.1143,5,60
k=2,35,41.1143,5,3052
greedy,40,37.5,6,3
random,20,74.3,6,0
bad_greedy,30,47.7333,6,1
k=1,40,37.5,6,59
k=2,40,37.5,6,2861
greedy,38,39.4737,6,3
random,17,85.1176,6,0
bad_greedy,27,54.1852,6,1
k=1,38,39.4737,6,58
k=2,38,39.4737,6,2881
greedy,45,32.9111,6,3
random,23,63.913,6,0
bad_greedy,33,43.1212,6,1
k=1,45,32.4222,6,57
k=2,45,32.4222,6,2775
greedy,40,37.5,6,3
random,21,69.9524,6,0
bad_greedy,30,48.7,6,1
k=1,40,37.5,6,60
k=2,40,37.5,6,2895
greedy,41,36.3415,6,3
random,16,92.4375,6,0
bad_greedy,31,46.8065,6,1
k=1,41,36.3415,6,57
k=2,41,36.3415,6,2787
greedy,46,31.587,6,3
random,20,72.65,6,0
bad_greedy,29,50.3793,6,1
k=1,46,31.587,6,59
k=2,46,31.587,6,3126
greedy,40,37.3,6,3
random,19,78.8421,6,0
bad_greedy,29,49.6552,6,1
k=1,40,37.3,6,65
k=2,40,37.3,6,3047
greedy,39,38.1538,6,4
random,16,93.1875,6,0
bad_greedy,28,51.1071,6,1
k=1,39,38.1538,6,66
k=2,39,38.1538,6,2973
greedy,45,32.7111,6,3
random,23,64.8696,6,0
bad_greedy,33,44.5455,6,1
k=1,45,32.7111,6,62
k=2,45,32.7111,6,2746
greedy,37,40.0811,6,3
random,15,96.6667,6,0
bad_greedy,31,47.4194,6,1
k=1,37,40.0811,6,59
k=2,37,40.0811,6,3112
greedy,87,16.8506,17,4
random,33,44.9697,17,0
bad_greedy,69,21.5362,17,2
k=1,87,16.7816,17,53
k=2,87,16.7816,17,2631
greedy,75,19.5067,17,3
random,48,30.7292,17,0
bad_greedy,47,31.9149,17,2
k=1,76,19.7105,17,65
k=2,76,19.5132,17,3502
greedy,87,17.2414,17,3
random,59,25.0169,17,0
bad_greedy,42,34.0476,17,1
k=1,87,16.5057,17,44
k=2,87,16.5057,17,2144
greedy,82,18.0366,17,3
random,43,33.907,17,0
bad_greedy,53,26.9434,17,1
k=1,82,18.0366,17,48
k=2,82,18.0366,17,2442
greedy,79,18.557,17,3
random,48,30.9375,17,0
bad_greedy,47,29.8298,17,1
k=1,81,18.4691,17,42
k=2,81,18.2593,17,1982
greedy,82,17.561,17,3
random,43,34.1628,17,0
bad_greedy,60,23.7167,17,1
k=1,82,17.561,17,37
k=2,82,17.561,17,1875
greedy,81,17.7654,17,3
random,51,29.2549,17,0
bad_greedy,55,25.8182,17,1
k=1,82,17.4512,17,39
k=2,82,17.4512,17,1918
greedy,86,16.8488,17,3
random,28,52.0714,17,0
bad_greedy,51,27.9412,17,1
k=1,87,16.7126,17,35
k=2,87,16.7126,17,1701
greedy,84,17.1786,17,3
random,62,24.1452,17,0
bad_greedy,45,31.5778,17,1
k=1,84,17.1786,17,40
k=2,84,17.1786,17,2078
greedy,84,17.3452,17,3
random,61,24.0492,17,0
bad_greedy,47,31.5957,17,1
k=1,87,17.2184,17,42
k=2,87,17.2184,17,1927
greedy,65,22.8769,12,3
random,45,32.5778,12,0
bad_greedy,30,49.8667,12,1
k=1,65,22.8769,12,50
k=2,65,22.8769,12,2524
greedy,64,22.7812,12,3
random,27,54.3333,12,0
bad_greedy,39,37.6154,12,1
k=1,65,23.0308,12,47
k=2,66,22.4545,12,2306
greedy,57,25.9474,12,4
random,27,54.037,12,0
bad_greedy,39,36.9231,12,1
k=1,57,25.5263,12,64
k=2,57,25.5263,12,3548
greedy,67,22.0896,12,4
random,33,45.2727,12,0
bad_greedy,42,34.5238,12,1
k=1,67,22.0896,12,67
k=2,67,22.0896,12,3051
greedy,68,21.5882,12,4
random,39,37.7436,12,0
bad_greedy,39,35.8718,12,1
k=1,69,21.5072,12,63
k=2,69,21.1594,12,3085
greedy,73,20.2192,12,3
random,36,41.5278,12,0
bad_greedy,46,31.6087,12,1
k=1,73,19.9041,12,44
k=2,73,19.9041,12,2142
greedy,62,23.6935,12,3
random,37,40.4324,12,0
bad_greedy,34,42.0294,12,1
k=1,63,23.4603,12,56
k=2,63,23.4603,12,2584
greedy,63,23.0794,12,4
random,38,39,12,0
bad_greedy,32,46.1875,12,1
k=1,64,23.4219,12,50
k=2,64,23.4219,12,2492
greedy,62,23.8871,12,3
random,29,51.1034,12,0
