algorithm,coverage,cost_per_coverage,radius,time
k=1,100,0.49,16,20
k=2,100,0.46,16,959
greedy,100,0.59,16,3
random,100,4.85,16,0
bad_greedy,100,4.85,16,1
k=1,100,0.56,16,21
k=2,100,0.54,16,949
greedy,100,0.43,16,3
random,100,4.52,16,0
bad_greedy,100,4.52,16,1
k=1,100,0.41,16,21
k=2,100,0.41,16,968
greedy,100,0.36,16,3
random,100,4.47,16,0
bad_greedy,100,4.47,16,1
k=1,100,0.35,16,19
k=2,100,0.34,16,876
greedy,100,0.67,16,3
random,100,4.55,16,0
bad_greedy,100,4.55,16,1
k=1,100,0.65,16,23
k=2,100,0.63,16,1093
greedy,100,0.44,16,3
random,100,4.2,16,0
bad_greedy,100,4.2,16,1
k=1,100,0.42,16,21
k=2,100,0.41,16,1025
greedy,100,0.61,16,3
random,100,4.73,16,0
bad_greedy,100,4.73,16,1
k=1,100,0.58,16,20
k=2,100,0.56,16,1070
greedy,100,0.54,16,4
random,100,4.31,16,0
bad_greedy,100,4.31,16,2
k=1,100,0.52,16,23
k=2,100,0.5,16,1007
greedy,100,0.63,16,3
random,100,4.38,16,0
bad_greedy,100,4.38,16,1
k=1,100,0.59,16,23
k=2,100,0.57,16,1142
greedy,100,0.57,16,3
random,100,4.09,16,0
bad_greedy,100,4.09,16,1
k=1,100,0.51,16,21
k=2,100,0.48,16,979
greedy,100,4.16,2,3
random,100,4.4,2,0
bad_greedy,100,4.4,2,1
k=1,100,4.13,2,64
k=2,100,4.13,2,3135
greedy,100,3.98,2,3
random,100,4.39,2,0
bad_greedy,100,4.39,2,1
k=1,100,3.98,2,61
k=2,100,3.98,2,3033
greedy,100,4.14,2,3
random,100,4.4,2,0
bad_greedy,100,4.4,2,1
k=1,100,4.14,2,61
k=2,100,4.14,2,3092
greedy,99,4.15152,2,3
random,100,4.35,2,0
bad_greedy,100,4.35,2,1
k=1,100,4.09,2,63
k=2,100,4.09,2,3073
greedy,99,4.20202,2,3
random,100,4.32,2,0
bad_greedy,100,4.32,2,1
k=1,100,4.15,2,62
k=2,100,4.15,2,3167
greedy,100,4.64,2,3
random,100,4.77,2,0
bad_greedy,100,4.77,2,1
k=1,100,4.64,2,64
k=2,100,4.64,2,3093
greedy,100,4.21,2,3
random,100,4.54,2,0
bad_greedy,100,4.54,2,1
k=1,100,4.21,2,62
k=2,100,4.21,2,3062
greedy,100,4.1,2,4
random,100,4.46,2,0
bad_greedy,100,4.46,2,1
k=1,100,4.08,2,60
k=2,100,4.08,2,3031
greedy,100,4.28,2,3
random,100,4.61,2,0
bad_greedy,100,4.61,2,1
k=1,100,4.28,2,63
k=2,100,4.28,2,3160
greedy,100,4.44,2,4
random,100,4.51,2,0
bad_greedy,100,4.51,2,1
k=1,100,4.44,2,68
k=2,100,4.44,2,3438
greedy,100,0.85,13,3
random,100,4.37,13,0
bad_greedy,100,4.37,13,1
k=1,100,0.83,13,28
k=2,100,0.82,13,1281
greedy,100,0.77,13,3
random,100,4.6,13,0
bad_greedy,100,4.6,13,1
k=1,100,0.76,13,25
k=2,100,0.75,13,1155
greedy,100,0.88,13,3
random,100,4.34,13,0
bad_greedy,100,4.34,13,2
k=1,100,0.85,13,28
k=2,100,0.82,13,1381
greedy,100,0.87,13,3
random,100,4.43,13,0
bad_greedy,100,4.43,13,1
k=1,100,0.83,13,29
k=2,100,0.8,13,1323
greedy,100,0.76,13,3
random,100,4.54,13,0
bad_greedy,100,4.54,13,1
k=1,100,0.74,13,30
k=2,100,0.73,13,1222
greedy,100,0.73,13,4
random,100,4.26,13,0
bad_greedy,100,4.26,13,1
k=1,100,0.66,13,25
k=2,100,0.63,13,1250
greedy,100,0.84,13,3
random,100,4.57,13,0
bad_greedy,100,4.57,13,1
k=1,100,0.79,13,26
k=2,100,0.79,13,1222
greedy,100,0.82,13,3
random,100,4.62,13,0
bad_greedy,100,4.62,13,1
k=1,100,0.75,13,25
k=2,100,0.75,13,1167
greedy,100,0.88,13,3
random,100,4.7,13,0
bad_greedy,100,4.7,13,1
k=1,100,0.82,13,25
k=2,100,0.81,13,1179
greedy,100,0.69,13,3
random,100,4.4,13,0
bad_greedy,100,4.4,13,1
k=1,100,0.64,13,24
k=2,100,0.62,13,1185
greedy,100,0.33,19,3
random,100,4.44,19,0
bad_greedy,100,4.44,19,1
k=1,100,0.31,19,27
k=2,100,0.3,19,942
greedy,100,0.37,19,3
random,100,4.37,19,0
bad_greedy,100,4.37,19,1
k=1,100,0.37,19,17
k=2,100,0.36,19,906
greedy,100,0.42,19,3
random,100,4.72,19,0
bad_greedy,100,4.72,19,1
k=1,100,0.4,19,18
k=2,100,0.39,19,799
greedy,100,0.33,19,4
random,100,4.38,19,0
bad_greedy,100,4.38,19,1
k=1,100,0.29,19,17
k=2,100,0.27,19,772
greedy,100,0.3,19,3
random,100,4.38,19,0
bad_greedy,100,4.38,19,1
k=1,100,0.29,19,17
k=2,100,0.28,19,770
greedy,100,0.36,19,3
random,100,4.62,19,0
bad_greedy,100,4.62,19,1
k=1,100,0.33,19,18
k=2,100,0.33,19,723
greedy,100,0.34,19,3
random,100,4.8,19,0
bad_greedy,100,4.8,19,1
k=1,100,0.32,19,17
k=2,100,0.31,19,764
greedy,100,0.28,19,3
random,100,4.7,19,0
bad_greedy,100,4.7,19,1
k=1,100,0.26,19,15
k=2,100,0.25,19,714
greedy,100,0.34,19,3
random,100,4.84,19,0
bad_greedy,100,4.84,19,1
k=1,100,0.33,19,17
k=2,100,0.33,19,779
greedy,100,0.31,19,3
random,100,4.46,19,0
bad_greedy,100,4.46,19,1
k=1,100,0.3,19,16
k=2,100,0.3,19,730
greedy,100,0.69,13,3
random,100,4.41,13,0
bad_greedy,100,4.41,13,1
k=1,100,0.67,13,25
k=2,100,0.65,13,1156
greedy,100,0.9,13,3
random,100,4.37,13,0
bad_greedy,100,4.37,13,1
k=1,100,0.81,13,26
k=2,100,0.78,13,1220
greedy,100,0.72,13,3
random,100,4.58,13,0
bad_greedy,100,4.58,13,1
k=1,100,0.64,13,23
k=2,100,0.61,13,1037
greedy,100,0.82,13,3
random,100,4.4,13,0
bad_greedy,100,4.4,13,1
k=1,100,0.78,13,27
k=2,100,0.77,13,1284
greedy,100,0.75,13,3
random,100,4.45,13,0
bad_greedy,100,4.45,13,1
k=1,100,0.72,13,27
k=2,100,0.7,13,1275
greedy,100,1.12,13,3
random,100,4.42,13,0
bad_greedy,100,4.42,13,1
k=1,100,1.09,13,28
k=2,100,1.05,13,1365
greedy,100,0.77,13,3
random,100,4.45,13,0
bad_greedy,100,4.45,13,1
k=1,100,0.75,13,25
k=2,100,0.73,13,1203
greedy,100,0.74,13,3
random,100,4.67,13,0
bad_greedy,100,4.67,13,1
k=1,100,0.71,13,27
k=2,100,0.69,13,1230
greedy,100,0.91,13,3
random,100,4.55,13,0
bad_greedy,100,4.55,13,1
k=1,100,0.88,13,27
k=2,100,0.86,13,1262
greedy,100,0.76,13,4
random,100,4.31,13,0
bad_greedy,100,4.31,13,2
k=1,100,0.7,13,28
k=2,100,0.67,13,1410
greedy,100,0.8,14,3
random,100,4.22,14,0
bad_greedy,100,4.22,14,1
k=1,100,0.77,14,27
k=2,100,0.75,14,1300
greedy,100,0.71,14,3
random,100,4.33,14,0
bad_greedy,100,4.33,14,1
k=1,100,0.68,14,27
k=2,100,0.67,14,1256
greedy,100,0.69,14,3
random,100,4.44,14,0
bad_greedy,100,4.44,14,1
k=1,100,0.67,14,25
k=2,100,0.66,14,1208
greedy,100,0.67,14,3
random,100,4.34,14,0
bad_greedy,100,4.34,14,2
k=1,100,0.61,14,23
k=2,100,0.57,14,1096
greedy,100,0.66,14,3
random,100,4.73,14,0
bad_greedy,100,4.73,14,1
k=1,100,0.65,14,24
k=2,100,0.65,14,1141
greedy,100,0.64,14,3
random,100,4.79,14,0
bad_greedy,100,4.79,14,1
k=1,100,0.62,14,22
k=2,100,0.6,14,1048
greedy,100,0.72,14,3
random,100,4.45,14,0
bad_greedy,100,4.45,14,1
k=1,100,0.66,14,25
k=2,100,0.62,14,1190
greedy,100,0.65,14,3
random,100,4.42,14,0
bad_greedy,100,4.42,14,1
k=1,100,0.58,14,22
k=2,100,0.58,14,1031
greedy,100,0.62,14,3
random,100,4.5,14,0
bad_greedy,100,4.5,14,1
k=1,100,0.59,14,26
k=2,100,0.58,14,1063
greedy,100,0.72,14,3
random,100,4.15,14,0
bad_greedy,100,4.15,14,1
k=1,100,0.68,14,25
k=2,100,0.68,14,1243
greedy,100,3.8,3,3
random,100,4.72,3,0
bad_greedy,100,4.72,3,1
k=1,100,3.8,3,57
k=2,100,3.8,3,2874
greedy,100,3.7,3,3
random,100,4.37,3,0
bad_greedy,100,4.37,3,1
k=1,100,3.68,3,61
k=2,100,3.68,3,2962
greedy,100,3.82,3,3
random,100,4.37,3,0
bad_greedy,100,4.37,3,1
k=1,100,3.8,3,66
k=2,100,3.8,3,4001
greedy,100,3.59,3,4
random,100,4.59,3,0
bad_greedy,100,4.59,3,2
k=1,100,3.59,3,73
k=2,100,3.59,3,3318
greedy,100,3.43,3,3
random,100,4.05,3,0
bad_greedy,100,4.05,3,1
k=1,100,3.42,3,74
k=2,100,3.42,3,3543
greedy,100,4.09,3,5
random,100,4.91,3,0
bad_greedy,100,4.91,3,1
k=1,100,4.05,3,76
k=2,100,4.05,3,3808
greedy,99,4.38384,3,4
random,100,4.88,3,0
bad_greedy,100,4.88,3,2
k=1,100,4.33,3,87
k=2,100,4.33,3,3737
greedy,100,3.87,3,3
random,100,4.67,3,0
bad_greedy,100,4.67,3,1
k=1,100,3.85,3,61
k=2,100,3.85,3,3636
greedy,100,3.99,3,3
random,100,4.48,3,0
bad_greedy,100,4.48,3,1
k=1,100,3.99,3,68
k=2,100,3.99,3,3496
greedy,100,4.18,3,3
random,100,4.62,3,0
bad_greedy,100,4.62,3,1
k=1,100,4.18,3,79
k=2,100,4.18,3,3322
greedy,100,1,12,3
random,100,4.44,12,0
bad_greedy,100,4.44,12,1
k=1,100,0.99,12,34
k=2,100,0.99,12,1556
greedy,100,0.99,12,3
random,100,4.28,12,0
bad_greedy,100,4.28,12,1
k=1,100,0.94,12,43
k=2,100,0.93,12,1514
greedy,100,0.96,12,3
random,100,4.45,12,0
bad_greedy,100,4.45,12,1
k=1,100,0.95,12,34
k=2,100,0.94,12,2300
greedy,100,0.88,12,4
random,100,4.81,12,0
bad_greedy,100,4.81,12,2
k=1,100,0.85,12,41
k=2,100,0.82,12,1545
greedy,100,0.83,12,5
random,100,4.49,12,0
bad_greedy,100,4.49,12,2
k=1,100,0.8,12,45
k=2,100,0.79,12,2025
greedy,100,0.91,12,4
random,100,4.26,12,0
bad_greedy,100,4.26,12,2
k=1,100,0.84,12,51
k=2,100,0.82,12,2460
greedy,100,0.87,12,3
random,100,4.34,12,0
bad_greedy,100,4.34,12,1
k=1,100,0.83,12,29
k=2,100,0.82,12,1414
greedy,100,0.99,12,4
random,100,4.49,12,0
bad_greedy,100,4.49,12,1
k=1,100,0.98,12,30
k=2,100,0.97,12,1577
greedy,100,0.77,12,3
random,100,4.4,12,0
bad_greedy,100,4.4,12,1
k=1,100,0.76,12,40
k=2,100,0.75,12,1386
greedy,100,0.92,12,3
random,100,4.8,12,0
bad_greedy,100,4.8,12,1
k=1,100,0.9,12,27
k=2,100,0.87,12,1383
greedy,100,0.44,18,4
random,100,4.27,18,0
bad_greedy,100,4.27,18,2
k=1,100,0.39,18,31
k=2,100,0.35,18,1346
greedy,100,0.4,18,4
random,100,4.64,18,0
bad_greedy,100,4.64,18,2
k=1,100,0.36,18,29
k=2,100,0.34,18,1274
greedy,100,0.38,18,4
random,100,4.49,18,0
bad_greedy,100,4.49,18,2
k=1,100,0.36,18,33
k=2,100,0.35,18,1473
greedy,100,0.49,18,4
random,100,4.54,18,0
bad_greedy,100,4.54,18,2
k=1,100,0.4,18,21
k=2,100,0.37,18,1007
greedy,100,0.43,18,3
random,100,4.7,18,0
bad_greedy,100,4.7,18,1
k=1,100,0.41,18,18
k=2,100,0.4,18,881
greedy,100,0.41,18,3
random,100,4.37,18,0
bad_greedy,100,4.37,18,2
k=1,100,0.39,18,18
k=2,100,0.39,18,875
greedy,100,0.36,18,3
random,100,4.54,18,0
bad_greedy,100,4.54,18,1
k=1,100,0.36,18,18
k=2,100,0.35,18,882
greedy,100,0.48,18,3
random,100,4.54,18,0
bad_greedy,100,4.54,18,1
k=1,100,0.47,18,20
k=2,100,0.46,18,885
greedy,100,0.39,18,3
random,100,4.76,18,0
bad_greedy,100,4.76,18,2
k=1,100,0.36,18,20
k=2,100,0.36,18,840
greedy,100,0.52,18,4
random,100,4.69,18,0
bad_greedy,100,4.69,18,2
k=1,100,0.46,18,20
k=2,100,0.44,18,1206
greedy,100,0.37,18,3
random,100,4.62,18,0
bad_greedy,100,4.62,18,1
k=1,100,0.35,18,18
k=2,100,0.33,18,848
greedy,100,0.42,18,3
random,100,4.56,18,0
bad_greedy,100,4.56,18,1
k=1,100,0.36,18,18
k=2,100,0.36,18,929
greedy,100,0.38,18,3
random,100,4.72,18,0
bad_greedy,100,4.72,18,1
k=1,100,0.35,18,17
k=2,100,0.33,18,848
greedy,100,0.41,18,3
random,100,4.62,18,0
bad_greedy,100,4.62,18,1
k=1,100,0.39,18,18
k=2,100,0.38,18,806
greedy,100,0.44,18,3
random,100,4.46,18,0
bad_greedy,100,4.46,18,1
k=1,100,0.39,18,19
k=2,100,0.39,18,965
greedy,100,0.44,18,3
random,100,4.5,18,0
bad_greedy,100,4.5,18,1
k=1,100,0.43,18,18
k=2,100,0.41,18,819
greedy,100,0.45,18,3
random,100,4.51,18,0
bad_greedy,100,4.51,18,1
k=1,100,0.42,18,20
k=2,100,0.4,18,862
greedy,100,0.51,18,3
random,100,4.84,18,0
bad_greedy,100,4.84,18,1
k=1,100,0.47,18,18
k=2,100,0.45,18,795
greedy,100,0.45,18,3
random,100,4.5,18,0
bad_greedy,100,4.5,18,1
k=1,100,0.43,18,25
k=2,100,0.41,18,804
greedy,100,0.39,18,3
random,100,4.6,18,0
bad_greedy,100,4.6,18,1
k=1,100,0.38,18,19
k=2,100,0.37,18,872
greedy,100,4.53,1,3
random,100,4.58,1,0
bad_greedy,100,4.58,1,1
k=1,100,4.53,1,69
k=2,100,4.53,1,3285
greedy,100,4.48,1,3
random,100,4.51,1,0
bad_greedy,100,4.51,1,1
k=1,100,4.48,1,73
k=2,100,4.48,1,3568
greedy,100,4.69,1,3
random,100,4.69,1,0
bad_greedy,100,4.69,1,1
k=1,100,4.69,1,68
k=2,100,4.69,1,3323
greedy,100,4.35,1,3
random,100,4.35,1,0
bad_greedy,100,4.35,1,1
k=1,100,4.35,1,65
k=2,100,4.35,1,3326
greedy,100,4.53,1,3
random,100,4.53,1,0
bad_greedy,100,4.53,1,1
k=1,100,4.53,1,65
k=2,100,4.53,1,3247
greedy,100,4.96,1,3
random,100,4.96,1,0
bad_greedy,100,4.96,1,2
k=1,100,4.96,1,65
k=2,100,4.96,1,3357
greedy,100,4.32,1,3
random,100,4.43,1,0
bad_greedy,100,4.43,1,2
k=1,100,4.32,1,67
k=2,100,4.32,1,4246
greedy,100,4.27,1,4
random,100,4.36,1,0
bad_greedy,100,4.36,1,1
k=1,100,4.27,1,83
k=2,100,4.27,1,3758
greedy,100,4.31,1,4
random,100,4.37,1,0
bad_greedy,100,4.37,1,1
k=1,100,4.31,1,71
k=2,100,4.31,1,3539
greedy,99,4.67677,1,4
random,100,4.7,1,0
bad_greedy,100,4.7,1,2
k=1,99,4.67677,1,93
k=2,100,4.62,1,4585
greedy,100,3.95,3,3
random,100,4.59,3,0
bad_greedy,100,4.59,3,1
k=1,100,3.95,3,62
k=2,100,3.95,3,3148
greedy,100,3.66,3,3
random,100,4.2,3,0
bad_greedy,100,4.2,3,1
k=1,100,3.66,3,62
k=2,100,3.66,3,3140
greedy,99,3.72727,3,4
random,100,4.19,3,0
bad_greedy,100,4.19,3,2
k=1,100,3.68,3,63
k=2,100,3.68,3,3189
greedy,100,4.11,3,4
random,100,4.48,3,0
bad_greedy,100,4.48,3,1
k=1,100,4.11,3,64
k=2,100,4.11,3,3174
greedy,100,4.08,3,3
random,100,4.71,3,0
bad_greedy,100,4.71,3,1
k=1,100,4.07,3,65
k=2,100,4.07,3,3073
greedy,100,3.97,3,3
random,100,4.62,3,0
bad_greedy,100,4.62,3,1
k=1,100,3.94,3,69
k=2,100,3.94,3,3086
greedy,100,3.8,3,3
random,100,4.56,3,0
bad_greedy,100,4.56,3,1
k=1,100,3.8,3,64
k=2,100,3.8,3,3060
greedy,100,4.15,3,3
random,100,4.45,3,0
bad_greedy,100,4.45,3,1
k=1,100,4.15,3,74
k=2,100,4.15,3,3255
greedy,100,4.26,3,3
random,100,4.5,3,0
bad_greedy,100,4.5,3,2
k=1,100,4.26,3,72
k=2,100,4.26,3,3212
greedy,100,3.89,3,3
random,100,4.56,3,0
bad_greedy,100,4.56,3,1
k=1,100,3.89,3,63
k=2,100,3.89,3,3085
greedy,100,3.93,2,3
random,100,4.21,2,0
bad_greedy,100,4.21,2,2
k=1,100,3.93,2,69
k=2,100,3.93,2,3170
greedy,100,4.51,2,3
random,100,4.75,2,0
bad_greedy,100,4.75,2,1
k=1,100,4.51,2,70
k=2,100,4.51,2,3244
greedy,100,4.13,2,3
random,100,4.46,2,0
bad_greedy,100,4.46,2,1
k=1,100,4.13,2,69
k=2,100,4.13,2,3201
greedy,99,4.51515,2,3
random,100,4.62,2,0
bad_greedy,100,4.62,2,1
k=1,100,4.44,2,64
k=2,100,4.44,2,3206
greedy,100,3.94,2,3
random,100,4.09,2,0
bad_greedy,100,4.09,2,1
k=1,100,3.94,2,67
k=2,100,3.94,2,3216
greedy,100,4.41,2,3
random,100,4.45,2,0
bad_greedy,100,4.45,2,1
k=1,100,4.41,2,71
k=2,100,4.41,2,3346
greedy,100,4.17,2,3
random,100,4.39,2,0
bad_greedy,100,4.39,2,1
k=1,100,4.17,2,64
k=2,100,4.17,2,3231
greedy,100,4.37,2,3
random,100,4.52,2,0
bad_greedy,100,4.52,2,1
k=1,100,4.37,2,64
k=2,100,4.37,2,3337
greedy,100,4.14,2,3
random,100,4.35,2,0
bad_greedy,100,4.35,2,1
k=1,100,4.14,2,79
k=2,100,4.14,2,3243
greedy,100,4.15,2,3
random,100,4.25,2,0
bad_greedy,100,4.25,2,1
k=1,100,4.15,2,74
k=2,100,4.15,2,3265
greedy,100,0.94,12,3
random,100,4.33,12,0
bad_greedy,100,4.33,12,1
k=1,100,0.89,12,34
k=2,100,0.86,12,1739
greedy,100,0.99,12,4
random,100,4.38,12,0
bad_greedy,100,4.38,12,1
k=1,100,0.96,12,53
k=2,100,0.93,12,2086
greedy,100,0.82,12,4
random,100,4.48,12,0
bad_greedy,100,4.48,12,1
k=1,100,0.8,12,43
k=2,100,0.8,12,1638
greedy,100,1.07,12,4
random,100,4.88,12,0
bad_greedy,100,4.88,12,1
k=1,100,0.99,12,35
k=2,100,0.97,12,1924
greedy,100,0.91,12,4
random,100,4.38,12,0
bad_greedy,100,4.38,12,1
k=1,100,0.89,12,37
k=2,100,0.87,12,1562
greedy,100,0.9,12,3
random,100,4.62,12,0
bad_greedy,100,4.62,12,2
k=1,100,0.86,12,40
k=2,100,0.85,12,1454
greedy,100,1,12,4
random,100,4.57,12,0
bad_greedy,100,4.57,12,1
k=1,100,0.95,12,28
k=2,100,0.92,12,1500
greedy,100,0.77,12,3
random,100,4.32,12,0
bad_greedy,100,4.32,12,1
k=1,100,0.77,12,45
k=2,100,0.77,12,2155
greedy,100,1.22,12,4
random,100,4.57,12,0
bad_greedy,100,4.57,12,2
k=1,100,1.17,12,52
k=2,100,1.14,12,1969
greedy,100,1.15,12,3
random,100,4.48,12,0
bad_greedy,100,4.48,12,1
k=1,100,1.12,12,31
k=2,100,1.1,12,1531
greedy,100,3.46,4,3
random,100,4.43,4,0
bad_greedy,100,4.43,4,1
k=1,100,3.46,4,59
k=2,100,3.46,4,2943
greedy,100,3.59,4,3
random,100,4.49,4,0
bad_greedy,100,4.49,4,1
k=1,100,3.52,4,60
k=2,100,3.5,4,2938
greedy,100,3.5,4,3
random,100,4.85,4,0
bad_greedy,100,4.85,4,1
k=1,100,3.48,4,68
k=2,100,3.47,4,2927
greedy,100,3.92,4,3
random,100,4.87,4,0
bad_greedy,100,4.87,4,1
k=1,100,3.92,4,61
k=2,100,3.92,4,3012
greedy,100,3.33,4,3
random,100,4.24,4,0
bad_greedy,100,4.24,4,1
k=1,100,3.3,4,63
k=2,100,3.3,4,2956
greedy,98,3.16327,4,4
random,100,4.47,4,0
bad_greedy,100,4.47,4,1
k=1,99,3.12121,4,59
k=2,100,3.08,4,2874
greedy,100,3.76,4,3
random,100,4.65,4,0
bad_greedy,100,4.65,4,1
k=1,100,3.76,4,60
k=2,100,3.76,4,2989
greedy,100,3.19,4,3
random,100,4.33,4,0
bad_greedy,100,4.33,4,1
k=1,100,3.19,4,59
k=2,100,3.19,4,2957
greedy,100,3.59,4,4
random,100,4.49,4,0
bad_greedy,100,4.49,4,1
k=1,100,3.59,4,60
k=2,100,3.59,4,2967
greedy,100,3.78,4,3
random,100,4.78,4,0
bad_greedy,100,4.78,4,1
k=1,100,3.77,4,66
k=2,100,3.77,4,2968
greedy,100,0.75,13,3
random,100,4.72,13,0
bad_greedy,100,4.72,13,1
k=1,100,0.7,13,25
k=2,100,0.66,13,1152
greedy,100,0.73,13,3
random,100,4.48,13,0
bad_greedy,100,4.48,13,1
k=1,100,0.7,13,25
k=2,100,0.7,13,1330
greedy,100,0.72,13,3
random,100,3.98,13,0
bad_greedy,100,3.98,13,1
k=1,100,0.67,13,27
k=2,100,0.65,13,1295
greedy,100,0.69,13,3
random,100,4.32,13,0
bad_greedy,100,4.32,13,1
k=1,100,0.66,13,36
k=2,100,0.66,13,1225
greedy,100,0.71,13,3
random,100,4.52,13,0
bad_greedy,100,4.52,13,1
k=1,100,0.66,13,25
k=2,100,0.63,13,1213
greedy,99,0.646465,13,3
random,100,4.35,13,0
bad_greedy,100,4.35,13,1
k=1,100,0.61,13,29
k=2,100,0.59,13,1078
greedy,100,0.82,13,3
random,100,4.74,13,0
bad_greedy,100,4.74,13,1
k=1,100,0.8,13,26
k=2,100,0.79,13,1246
greedy,100,0.84,13,3
random,100,5.01,13,0
bad_greedy,100,5.01,13,1
k=1,100,0.82,13,26
k=2,100,0.81,13,1244
greedy,100,0.93,13,3
random,100,5.1,13,0
bad_greedy,100,5.1,13,1
k=1,100,0.9,13,26
k=2,100,0.87,13,1229
greedy,100,0.87,13,3
random,100,4.53,13,0
bad_greedy,100,4.53,13,1
k=1,100,0.86,13,27
k=2,100,0.86,13,1372
greedy,100,2.85,5,3
random,100,4.44,5,0
bad_greedy,100,4.44,5,2
k=1,100,2.82,5,62
k=2,100,2.8,5,2836
greedy,100,2.98,5,3
random,100,4.69,5,0
bad_greedy,100,4.69,5,1
k=1,100,2.95,5,54
k=2,100,2.95,5,2875
greedy,100,3.41,5,4
random,100,4.84,5,0
bad_greedy,100,4.84,5,1
k=1,100,3.41,5,63
k=2,100,3.41,5,3020
greedy,100,3.15,5,3
random,100,4.54,5,0
bad_greedy,100,4.54,5,1
k=1,100,3.12,5,60
k=2,100,3.11,5,2877
greedy,100,2.58,5,3
random,100,4.23,5,0
bad_greedy,100,4.23,5,1
k=1,100,2.57,5,59
k=2,100,2.57,5,2865
greedy,100,3.42,5,3
random,100,4.63,5,0
bad_greedy,100,4.63,5,2
k=1,100,3.37,5,57
k=2,100,3.35,5,3044
greedy,100,3.41,5,3
random,100,4.8,5,0
bad_greedy,100,4.8,5,2
k=1,100,3.37,5,77
k=2,100,3.35,5,3100
greedy,100,3.1,5,3
random,100,4.77,5,0
bad_greedy,100,4.77,5,1
k=1,100,3,5,75
k=2,100,3,5,2876
greedy,100,3.55,5,3
random,100,4.6,5,0
bad_greedy,100,4.6,5,1
k=1,100,3.53,5,69
k=2,100,3.53,5,3223
greedy,100,2.71,5,3
random,100,4.35,5,0
bad_greedy,100,4.35,5,2
k=1,100,2.71,5,71
k=2,100,2.71,5,3055
greedy,100,4.37,1,3
random,100,4.37,1,0
bad_greedy,100,4.37,1,1
k=1,100,4.37,1,62
k=2,100,4.37,1,3166
greedy,100,4.63,1,3
random,100,4.63,1,0
bad_greedy,100,4.63,1,1
k=1,100,4.63,1,63
k=2,100,4.63,1,3174
greedy,100,4.94,1,4
random,100,5,1,0
bad_greedy,100,5,1,2
k=1,100,4.94,1,73
k=2,100,4.94,1,3341
greedy,100,4.83,1,3
random,100,4.88,1,0
bad_greedy,100,4.88,1,1
k=1,100,4.83,1,65
k=2,100,4.83,1,3165
greedy,100,4.31,1,3
random,100,4.31,1,0
bad_greedy,100,4.31,1,1
k=1,100,4.31,1,64
k=2,100,4.31,1,3132
greedy,99,4.41414,1,3
random,100,4.36,1,0
bad_greedy,100,4.36,1,1
k=1,100,4.36,1,62
k=2,100,4.36,1,3161
greedy,100,4.6,1,3
random,100,4.64,1,0
bad_greedy,100,4.64,1,2
k=1,100,4.6,1,63
k=2,100,4.6,1,3142
greedy,100,4.63,1,3
random,100,4.63,1,0
bad_greedy,100,4.63,1,1
k=1,100,4.63,1,71
k=2,100,4.63,1,3294
greedy,100,4.31,1,3
random,100,4.31,1,0
bad_greedy,100,4.31,1,1
k=1,100,4.31,1,64
k=2,100,4.31,1,3137
greedy,100,4.21,1,3
random,100,4.21,1,0
bad_greedy,100,4.21,1,1
k=1,100,4.21,1,64
k=2,100,4.21,1,3194
greedy,100,2.46,6,3
random,100,4.32,6,0
bad_greedy,100,4.32,6,1
k=1,100,2.46,6,66
k=2,100,2.46,6,2802
greedy,100,2.73,6,3
random,100,4.92,6,0
bad_greedy,100,4.92,6,1
k=1,100,2.71,6,57
k=2,100,2.71,6,2750
greedy,100,2.42,6,3
random,100,4.41,6,0
bad_greedy,100,4.41,6,1
k=1,100,2.41,6,49
k=2,100,2.4,6,2562
greedy,100,2.42,6,3
random,100,4.4,6,0
bad_greedy,100,4.4,6,1
k=1,100,2.38,6,49
k=2,100,2.38,6,2635
greedy,100,2.45,6,3
random,100,4.26,6,0
bad_greedy,100,4.26,6,2
k=1,100,2.42,6,51
k=2,100,2.4,6,2693
greedy,100,2.69,6,3
random,100,4.62,6,0
bad_greedy,100,4.62,6,1
k=1,100,2.69,6,53
k=2,100,2.69,6,2928
greedy,100,2.61,6,3
random,100,4.63,6,0
bad_greedy,100,4.63,6,2
k=1,100,2.55,6,50
k=2,100,2.53,6,2772
greedy,100,2.55,6,3
random,100,4.55,6,0
bad_greedy,100,4.55,6,1
k=1,100,2.55,6,62
k=2,100,2.55,6,2688
greedy,100,2.72,6,3
random,100,4.75,6,0
bad_greedy,100,4.75,6,1
k=1,100,2.72,6,62
k=2,100,2.72,6,2921
greedy,100,2.69,6,3
random,100,4.6,6,0
bad_greedy,100,4.6,6,1
k=1,100,2.66,6,63
k=2,100,2.64,6,2661
greedy,100,2.71,7,3
random,100,4.81,7,0
bad_greedy,100,4.81,7,1
k=1,100,2.7,7,66
k=2,100,2.69,7,2554
greedy,100,2,7,3
random,100,4.52,7,0
bad_greedy,100,4.52,7,1
k=1,100,2,7,45
k=2,100,1.98,7,2252
greedy,100,2.03,7,3
random,100,4.29,7,0
bad_greedy,100,4.29,7,1
k=1,100,1.97,7,44
k=2,100,1.97,7,2178
greedy,100,2.07,7,3
random,100,4.56,7,0
bad_greedy,100,4.56,7,1
k=1,100,2.05,7,60
k=2,100,2.04,7,2812
greedy,100,2.54,7,4
random,100,4.59,7,0
bad_greedy,100,4.59,7,2
k=1,100,2.51,7,78
k=2,100,2.49,7,2734
greedy,100,2.22,7,4
